"","PlantID","PlantName","OperatorName","OperatorID","State","County","NameplateCapacityMWSum","NetGenerationMWSum","CapacityFactor"
"12519",55111,"Vermillion Energy Facility","Duke Energy Ohio Inc","3542","IN","Vermillion",692,243197,4.01188072425898
"12569",55133,"Thomson Reuters Campus Bldg A-D","Thomson Corp","18981","MN","Dakota",14,181,0.147586431833007
"12582",55138,"Walton Discover Power Facility","Walton Discover LLC","60492","AL","LEE",103,14624,1.62078290552822
"12611",55152,"Bank of America Plaza","BF ATL Realty Services LLC","3790","GA","Fulton",3,0,0
"12638",55164,"Bluegrass Generating Station","East Kentucky Power Coop, Inc","5580","KY","Oldham",624,111766,2.04465958318698
"12668",55177,"South Point Energy Center","South Point Energy Center LLC","50157","AZ","Mohave",708,261151,4.21070028119599
"12690",55188,"Cordova Energy","Cordova Energy Co LLC","4210","IL","Rock Island",611.2,79066,1.47673414377585
"12712",55199,"Elwood Energy LLC","Elwood Energy LLC","5259","IL","Will",1728,356318,2.35391034584813
"12724",55201,"Gibson City Energy Center LLC","Mainline Generation LLC","59371","IL","Ford",270,79562,3.36385929308304
"12726",55202,"Pinckneyville","Union Electric Co - (MO)","19436","IL","Perry",380,146519,4.40155611631819
"12735",55204,"Kinmundy","Union Electric Co - (MO)","19436","IL","Marion",270,12083,0.51086588871977
"12740",55207,"Valmont Combustion Turbine Project","SWG Colorado LLC","1415","CO","Boulder",142.2,0,0
"12777",55222,"Lincoln Generating Facility","Lincoln Generating Facility LLC","50094","IL","Will",692,17574,0.289908147913532
"12787",55224,"Wheatland Generating Facility","Duke Energy Indiana, LLC","15470","IN","Knox",500.4,191791,4.37528972255985
"12828",55233,"Handsome Lake Energy LLC","Handsome Lake Energy LLC","8027","PA","Venango",294.5,85765,3.32445674504423
"12833",55234,"Audrain Generating Station","Union Electric Co - (MO)","19436","MO","Audrain",814.4,50473,0.707485018524998
"12841",55236,"Lee Energy Facility","Lee County Generating Station","59921","IL","Lee",692,86087,1.42012761633278
"12849",55237,"Energy Shelby County","Shelby County Energy Center, LLC","60168","IL","Shelby",483,183323,4.33277082919727
"12867",55243,"Astoria Gas Turbines","NRG Astoria Gas Turbine Operations Inc","13582","NY","Queens",526.6,39732,0.861302020196765
"12880",55244,"Doyle Energy Facility","Oglethorpe Power Corporation","13994","GA","Walton",409,62756,1.75157137912941
"12887",55247,"Darby Power, LLC","Darby Power, LLC","61134","OH","Pickaway",564,108651,2.19912804818809
"12906",55253,"Crete Energy Venture LLC","Crete Energy Venture LLC","50166","IL","Will",356,82634,2.64974860191883
"12913",55262,"Bowling Green Generating Station","American Mun Power-Ohio, Inc","40577","OH","Wood",49.5,3592,0.828375074950417
"12915",55263,"Galion Generating Station","American Mun Power-Ohio, Inc","40577","OH","Crawford",49.5,2483,0.572621189059545
"12917",55264,"Napoleon Peaking Station","American Mun Power-Ohio, Inc","40577","OH","Henry",49.5,3389,0.781559891148932
"12943",55274,"State Farm Support Center East","State Farm Mutual Auto Ins Co","18016","GA","Fulton",10.8,67,0.0708185354304076
"12949",55276,"Ceredo Generating Station","Appalachian Power Co","733","WV","Wayne",519,154586,3.40015484642929
"12955",55278,"Beaver Creek Gas Plant","Devon Energy Production Co","5199","WY","Fremont",5.9,0,0
"12968",55281,"Southeast Chicago Energy Project","Exelon Power","6035","IL","Cook",407.2,58790,1.64813045545478
"12988",55285,"Wolf Hills Energy","Middle River Power II, LLC","60432","VA","Washington",285,109393,4.38167908355363
"12993",55286,"Oleander Power Project LP","Oleander Holdings LLC ","61905","FL","Brevard",994.4,124240,1.4262518505457
"13018",55296,"Calumet Energy Team LLC","IPA Operations Inc - Calumet","56213","IL","Cook",312.8,14791,0.539792301673498
"13036",55304,"Baconton Power Plant","Baconton Power LLC","2671","GA","Mitchell",242,67566,3.18719574323559
"13059",55319,"Athens Regional Medical Center","Athens Regional Medical Center","38021","GA","Clarke",4.6,0,0
"13081",55332,"Washington County Power LLC","SEPG Operating Services, LLC WCP","59416","GA","Washington",795.6,111702,1.60273628243008
"13134",55365,"Exelon LaPorte Generating Station","LaPorte Power, LLC","62027","TX","Harris",236,50643,2.44964592523798
"13144",55372,"Harquahala Generating Project","New Harquahala Generating Co, LLC","32790","AZ","Maricopa",1325.1,3815,0.0328656164142346
"13167",55381,"Commonwealth Chesapeake","Commonwealth Chesapeake Co LLC","4194","VA","Accomack",402.5,104503,2.9638673813778
"13183",55390,"State Farm Insur Support Center Central","State Farm Mutual Auto Ins Co","18050","TX","Dallas",10.8,107,0.113098258075427
"13198",55395,"Crossroads Energy Center","Clarksdale Public Utilities","3702","MS","Coahoma",306.4,64074,2.38720090131979
"13230",55409,"Calhoun Energy Center","Calhoun Power Co LLC","34028","AL","Calhoun",748,196584,3.00014650941323
"13247",55417,"Raccoon Creek Energy Center","Union Electric Co - (MO)","19436","IL","Clay",456,8876,0.22220219498518
"13260",55433,"Bayou Cove Peaking Power","NRG South CentralOperationsInc","13908","LA","Acadia",416,105134,2.88499956094134
"13264",55438,"Elgin Energy Center LLC","Elgin Energy Center LLC","61192","IL","Kane",540,233355,4.93309233891426
"13276",55447,"Columbia Energy Center","City of Columbia - (MO)","4045","MO","Boone",162.8,7817,0.548127517305599
"13326",55477,"Neil Simpson Gas Turbine #2","Black Hills Power, Inc. d/b/a","19545","WY","Campbell",40,11679,3.33304794520548
"13327",55478,"Lange Gas Turbines","Black Hills Power, Inc. d/b/a","19545","SD","Pennington",40,9291,2.65154109589041
"13345",55496,"Goose Creek Energy Center","Union Electric Co - (MO)","19436","IL","Piatt",684,31465,0.525130844615344
"13351",55499,"CalPeak Power Vaca Dixon Peaker Plant","Calpeak Operating Services, LLC","59527","CA","Solano",60.5,11340,2.1397033850334
"13368",55504,"Limon Generating Station","Tri-State G & T Assn, Inc","30151","CO","Lincoln",154.2,37685,2.78984477254825
"13370",55505,"Frank Knutson","Tri-State G & T Assn, Inc","30151","CO","Adams",154.2,39650,2.93531498557883
"13372",55508,"CalPeak Power Panoche Peaker Plant","Calpeak Operating Services, LLC","59527","CA","Fresno",60.5,14215,2.68217668591268
"13373",55510,"CalPeak Power Border Peaker Plant","Calpeak Operating Services, LLC","59527","CA","San Diego",60.5,11381,2.14743952601985
"13374",55512,"Cuyamaca Peak Energy Plant","San Diego Gas & Electric Co","16609","CA","San Diego",48.7,14888,3.48982213346085
"13375",55513,"CalPeak Power Enterprise Peaker Plant","Calpeak Operating Services, LLC","59527","CA","San Diego",58.9,12241,2.37245234163624
"13382",55517,"Wallingford Energy","Wallingford Energy LLC","56927","CT","New Haven",350,151654,4.94631441617743
"13412",55534,"Water Filter Plant #2","City of Morganton - (NC)","12944","NC","Burke",1.8,26,0.164890918315576
"13414",55540,"Chula Vista Energy Center","Wellhead Energy, LLC","20323","CA","San Diego",44,3070,0.796492320464923
"13415",55541,"Indigo Energy Facility","Diamond Generating Corporation","49981","CA","Riverside",149.7,33376,2.54512068276584
"13420",55544,"Klamath Expansion Project","Pacific Klamath Energy Inc","14372","OR","Klamath",117.6,42139,4.09046609511384
"13467",55600,"Binghamton Cogen","City of Binghamton","61469","NY","Broome",47.7,3544,0.848147190871409
"13481",55619,"Watchtower Educational Center","Watchtower Bible & Tract Soc-NY","20238","NY","Putnam",2.1,0,0
"13493",55625,"Creed Energy Center","Creed Energy Center LLC","49971","CA","Solano",47,12968,3.14971339745458
"13494",55626,"Lambie Energy Center","Gilroy Energy Center LLC","49972","CA","Solano",47,13299,3.2301078402798
"13495",55627,"Goose Haven Energy Center","Goose Haven Energy Center","49970","CA","Solano",47,12447,3.0231710871466
"13513",55650,"Plains End","Plains End Operating Services LLC","15142","CO","Jefferson",114,6672,0.668108627733718
"13558",55672,"AL Sandersville LLC","SEPG Operating Services, LLC ALS","59417","GA","Washington",692,73109,1.20603703117164
"13585",55698,"Hanford Energy Park Peaker","MRP San Joaquin Energy LLC.","7724","CA","Kings",92.2,15605,1.9320961974663
"13668",55787,"Shoreham Energy LLC","Shoreham Energy LLC","56853","NY","Suffolk",100,8151,0.930479452054795
"13683",55807,"Henrietta Peaker","MRP San Joaquin Energy LLC.","7724","CA","Kings",98,32903,3.83270431460255
"13686",55810,"Gilroy Peaking Energy Center","Calpine Gilroy Cogen LP","3028","CA","Santa Clara",135,25659,2.16971080669711
"13689",55811,"King City Peaking","Calpine Corp-King City","2865","CA","Monterey",47.3,8584,2.07168853234479
"13697",55824,"MNDOT Standby Generation","Ziegler Power Systems","21144","MN","Ramsey",2,18,0.102739726027397
"13704",55836,"Island Street Peaking Plant","WPPI Energy","20858","WI","Outagamie",60.5,12377,2.33537114608098
"13710",55853,"Inland Empire Energy Center","Inland Empire Energy Ctr LLC","9155","CA","Riverside",819,201502,2.80860945244507
"13712",55855,"Wolfskill Energy Center","Gilroy Energy Center LLC","49972","CA","Solano",47,9388,2.28019042067424
"13738",55874,"Panoche Peaker","Wellhead Energy, LLC","20323","CA","Fresno",49.9,11298,2.5846212973893
"13756",55928,"McMinnville","McMinnville Electric System","12186","TN","Warren",24,986,0.468987823439878
"13772",55934,"Century Generating Facility","Colton Power LP","4382","CA","San Bernardino",44.8,1266,0.322590508806262
"13776",55935,"Drews Generating Facility","Colton Power LP","4382","CA","San Bernardino",44.8,777,0.19798801369863
"13788",55950,"Elk Hills Cogen","California Resources Elk Hills LLC","13989","CA","Kern",46.6,0,0
"13790",55951,"Agua Mansa Power Plant","E I Colton LLC","5532","CA","San Bernardino",60.5,7862,1.48345220574361
"13791",55953,"Pretlow","City of Franklin - (VA)","6715","VA","Southampton",3.2,29,0.103453196347032
"13793",55954,"Downtown","City of Franklin - (VA)","6715","VA","Southampton",3.2,48,0.171232876712329
"13795",55963,"Riverview Energy Center","Gilroy Energy Center for Riverview","2874","CA","Contra Costa",47,18001,4.37214611872146
"13813",55972,"Cass County","Omaha Public Power District","14127","NE","Cass",345,116903,3.86814241281186
"13829",55987,"Stillwater Water Treatment Plant","Stillwater Utilities Authority","18125","OK","Payne",2,0,0
"13843",55996,"Alliant SBD0201 Ingredion","Industrial Energy Applications Inc","361","IA","Linn",6.1,28,0.0523991316715323
"13847",55997,"Orchard Park","Borough of Chambersburg","3329","PA","Franklin",24,7029,3.34332191780822
"13858",56004,"Mount Clinton","City of Harrisonburg - (VA)","8198","VA","Rockingham",24,229,0.108923135464231
"13864",56005,"Pleasant Valley (VA)","City of Harrisonburg - (VA)","8198","VA","Rockingham",20.5,206,0.11471210602517
"13873",56015,"Walton Bainbridge Power Facility","Walton Bainbridge LLC","60493","GA","Decatur",80,1036,0.147831050228311
"13875",56016,"Grimes Way","Washington State University","22040","WA","Whitman",4,339,0.967465753424658
"13878",56018,"AMEA Peaking","Alabama Municipal Elec Authority","40614","AL","Talladega",98.6,34570,4.00238035696092
"13880",56022,"Waste Water Plant Generator","City of Winfield - (KS)","20813","KS","Cowley",1.6,0,0
"13889",56032,"Equus Freeport Power","Equus Power I, L.P.,","49845","NY","Nassau",120,36705,3.49172374429224
"13891",56035,"Smithfield Packaged Meats Corp.","Smithfield Packaged Meats Corp.","18065","NC","WILSON",2.8,318,1.29647749510763
"13899",56039,"H. Gonzales","City of Vernon","19798","CA","Los Angeles",11.8,3994,3.86386502592679
"13909",56050,"Inner Harbor East Heating","Trigen Inner Harbor East, LLC","19198","MD","Baltimore City",2.1,11,0.0597956077408132
"13912",56053,"Casey City of","City of Casey - (IL)","3153","IL","Clark",5.4,33,0.0697615423642821
"13918",56055,"Hana Substation","Maui Electric Co Ltd","11843","HI","Maui",2,49,0.279680365296804
"13930",56070,"Diesel Generators","Madison Gas & Electric Co","11479","WI","Dane",54,577,0.121976999830881
"13931",56073,"Alliant SBG 9802 Toyota","Industrial Energy Applications Inc","361","IA","Linn",1,8,0.091324200913242
"13932",56074,"Alliant SBD 9901 Wells Fargo","Industrial Energy Applications Inc","361","IA","Linn",1.1,1,0.0103777501037775
"13952",56098,"Hillsboro","City of Hillsboro - (ND)","8628","ND","Traill",4,17,0.0485159817351598
"13955",56100,"St. Charles Power Plant","City of St Charles - (MN)","17862","MN","Winona",8.8,81,0.105074719800747
"13965",56108,"T J Labbe Electric Generating","Lafayette Utilities System","50111","LA","Lafayette",100.8,17832,2.01946075233746
"13976",56114,"IMEA Highland","City of Highland","8573","IL","Madison",3.6,0,0
"13978",56116,"IMEA Flora","Illinois Municipal Elec Agency","9286","IL","Clay",9,50,0.0634195839675292
"13983",56117,"Flora Site A","City of Flora - (IL)","6417","IL","Clay",5.4,26,0.0549636394385253
"13986",56118,"Flora Site B","City of Flora - (IL)","6417","IL","Clay",3.6,17,0.0539066463723998
"14002",56126,"Sub 2 Generating Station","City of Macon - (MO)","11460","MO","Macon",3.6,0,0
"14005",56128,"Sub 3 Generating Station","City of Macon - (MO)","11460","MO","Macon",7.2,0,0
"14009",56129,"Thermal Kem","Central Electric Power","59159","SC","York",2.9,28,0.110218863171154
"14010",56131,"Valenite","Central Electric Power","59159","SC","Oconee",2.9,50,0.196819398519918
"14011",56132,"Honea Path","Central Electric Power","59159","SC","Abbeville",2.9,49,0.19288301054952
"14016",56135,"Ripon Generation Station","Modesto Irrigation District","12745","CA","San Joaquin",121,24760,2.33593720517755
"14018",56138,"Anderson Erickson","MidAmerican Energy Co","12341","IA","Polk",2,8,0.045662100456621
"14020",56141,"Jamaica Bay Peaking","Jamaica Bay Peaking Facility, LLC","49786","NY","Queens",60.5,9476,1.7879919996981
"14026",56144,"Springs Generating Station","City of Riverside - (CA)","16088","CA","Riverside",40,465,0.132705479452055
"14031",56147,"Viking","Alaska Power and Telephone Co","219","AK","Prince of Wales Ketchikan",1,0,0
"14032",56148,"Ft. Pierre","City of Fort Pierre - (SD)","6615","SD","Stanley",6,33,0.0627853881278539
"14041",56151,"South Harper","KCP&L Greater Missouri Operations Co","56211","MO","Cass",351,38764,1.26071628354733
"14047",56160,"Mendota Hills, LLC","Leeward Asset Management, LLC","50123","IL","Lee",76.3,30405,4.54900447045728
"14061",56181,"Genoa Diesel Generating Station","Village of Genoa - (OH)","7100","OH","Ottawa",6,220,0.418569254185693
"14065",56184,"Red Bluff","California Power Holdings LLC","55784","CA","Tehama",46.4,13845,3.40620571563533
"14081",56185,"Chowchilla II","California Power Holdings LLC","55784","CA","Madera",49.6,18429,4.24146597437031
"14099",56189,"Waterside Power, LLC","Waterside Power, LLC","49840","CT","Fairfield",69.6,1378,0.226014275967039
"14107",56194,"Dike City Power Plant","City of Dike","5155","IA","Grundy",2.2,8,0.04151100041511
"14129",56223,"Alden Bailey Power Plant","Clatskanie Peoples Util Dist","28541","OR","Clatsop",10.9,0,0
"14140",56231,"Emory Hillandale Hospital","DeKalb Regional Health System","50109","GA","DeKalb",1.6,4,0.0285388127853881
"14157",56239,"Malaga Power LLC","Calpeak Operating Services, LLC","59527","CA","Fresno",121,27660,2.60953243518623
"14160",56241,"Cannon Falls Energy Center","Invenergy Services LLC","49893","MN","Goodhue",346.8,114048,3.75408825899417
"14162",56242,"Kindred School","Kindred Public School","49991","ND","Cass",2,142,0.810502283105023
"14163",56244,"State Auto Insurance","State Auto Insurance, Inc.","49989","SD","Grant",1.7,16,0.10744023636852
"14164",56245,"Stevens Community Medical Center","Stevens Community Medical Center","49993","MN","Stevens",1,31,0.353881278538813
"14165",56247,"West Group Data Center F","Thomson Corp","18981","MN","Dakota",8,137,0.195490867579909
"14201",56260,"High Point, Pump Station Rd","North Carolina Mun Power Agny #1","13630","NC","Guilford",3.6,52,0.164890918315576
"14205",56262,"Gastonia, Tulip Drive","North Carolina Mun Power Agny #1","13630","NC","Gaston",5.4,32,0.0676475562320311
"14208",56263,"Albemarle Prime Power Park","North Carolina Mun Power Agny #1","13630","NC","Stanly",3.6,78,0.247336377473364
"14211",56266,"WPPI Hartford DG","WPPI Energy","20858","WI","Washington",1.1,8,0.08302200083022
"14212",56269,"IBM West","Rochester Public Utilities","16181","MN","Olmsted",3.6,75,0.237823439878234
"14218",56274,"Valley Queen Cheese","Valley Queen Cheese Factory, Inc.","49988","SD","Grant",4.5,25,0.0634195839675292
"14239",56283,"Hargis-Hebert Electric Generating","Lafayette Utilities System","50111","LA","Lafayette",100.8,29451,3.33530387040661
"14241",56284,"Santa Maria EPG","Phillips 66 Company","50045","CA","San Luis Obispo",5.5,1274,2.64425072644251
"14242",56288,"Salem Water Plant","City of Salem - (VA)","16558","VA","Salem City",2,115,0.656392694063927
"14243",56289,"Salem Street Dept","City of Salem - (VA)","16558","VA","Salem City",1.8,120,0.76103500761035
"14285",56313,"Coleman Falls","Holcomb Rock Company","50134","VA","Bedford",1.5,0,0
"14288",56314,"Holcomb Rock","Holcomb Rock Company","50134","VA","Lynchburg City",1.8,0,0
"14315",56328,"Harry D Mattison Gas Plant","Southwestern Electric Power Co","17698","AR","Washington",349,48955,1.60128089387814
"14319",56329,"Campbell Industrial Park","Hawaiian Electric Co Inc","19547","HI","Honolulu",113,34207,3.45567139451247
"14326",56339,"Albemarle Hospital Unit","North Carolina Mun Power Agny #1","13630","NC","Stanly",1.8,66,0.418569254185693
"14327",56340,"Cherryville City Hall","North Carolina Mun Power Agny #1","13630","NC","Gaston",1.8,34,0.215626585489599
"14328",56341,"Lincolnton High School","North Carolina Mun Power Agny #1","13630","NC","Lincoln",1.8,36,0.228310502283105
"14329",56342,"Maiden Community Center","North Carolina Mun Power Agny #1","13630","NC","Catawba",1.8,41,0.26002029426687
"14330",56343,"Monroe Middle School","North Carolina Mun Power Agny #1","13630","NC","Union",1.8,41,0.26002029426687
"14333",56346,"Bear Valley Power Plant","Golden State Water Company","54710","CA","San Bernardino",8.4,56,0.076103500761035
"14341",56348,"Laverne Diesel Generating Plant","Town of Laverne - (OK)","10777","OK","Harper",4,29,0.0827625570776256
"14358",56356,"Clearwater Power Plant","City of Riverside - (CA)","16088","CA","Riverside",49,14932,3.4787065511136
"14367",56363,"Danville New Design Plant","City of Danville - (VA)","4794","VA","Danville City",1.8,0,0
"14368",56364,"Danville Kentuck Road Plant","City of Danville - (VA)","4794","VA","Pittsylvania",1.8,0,0
"14369",56365,"Danville Westover Plant","City of Danville - (VA)","4794","VA","Danville City",1.8,126,0.799086757990868
"14370",56367,"Electric Avenue Facility","Town of Culpeper- (VA)","4619","VA","Culpeper",6.9,120,0.198530871550526
"14374",56368,"Water Treatment Plant Generators","City of Manassas - (VA)","11560","VA","Prince William",1.8,4,0.0253678335870117
"14392",56397,"Hunlock Unit 4","Hunlock Energy, LLC","61319","PA","Luzerne",44,6127,1.58961187214612
"14427",56420,"Renick Run Pumping Station 03-04","City of Columbus - (OH)","4065","OH","Franklin",2.8,1,0.00407697325505545
"14429",56421,"PS ST-8 Engine No 1","City of Columbus - (OH)","4065","OH","Franklin",2,6,0.0342465753424658
"14430",56422,"ST-1/1A Engine No 1","City of Columbus - (OH)","4065","OH","Franklin",1.3,2,0.0175623463294696
"14431",56423,"Dodge Park Engine No 1","City of Columbus - (OH)","4065","OH","Franklin",2,4,0.0228310502283105
"14481",56462,"Geneva Generation Facility","City of Geneva- (IL)","7096","IL","Kane",29.5,5736,2.21964244253541
"14516",56472,"Grapeland Peaker","Southern California Edison Co","17609","CA","San Bernardino",59.8,9892,1.88833402055558
"14520",56475,"Center Peaker","Southern California Edison Co","17609","CA","Los Angeles",59.8,14862,2.83708251248454
"14527",56480,"Marshfield Utilities Gas Plant","City of Marshfield - (WI)","11740","WI","Wood",60.4,1525,0.288223109256403
"14539",56489,"Elkins Generating Center","Arkansas Electric Coop Corp","807","AR","Washington",66,5359,0.92690604676906
"14542",56491,"Dean Drive Area Electric Generators","City of Manassas - (VA)","11560","VA","Manassas City",3.2,49,0.174800228310502
"14548",56496,"Phillips 66 Billings Refinery","Phillips 66 Billings Refinery","54916","MT","Yellowstone",1.6,0,0
"14589",56503,"Riley Generating Station","City of Zeeland - (MI)","21158","MI","Ottawa",10,1367,1.56050228310502
"14594",56504,"Municipal Power Plant","City of Zeeland - (MI)","21158","MI","Ottawa",2,135,0.770547945205479
"14596",56505,"Jonesboro City Water & Light Plant","City Water and Light Plant","9879","AR","Craighead",224.3,49980,2.54368232369808
"14609",56513,"Whitemarsh Central Utility Plant","EPP Renewable Energy","57249","PA","Montgomery",1.6,248,1.76940639269406
"14610",56516,"Plains End II LLC","Plains End Operating Services LLC","15142","CO","Jefferson",117.6,10611,1.03001817165222
"14624",56517,"West Diesel Generation Unit","City of Pocahontas - (IA)","15180","IA","Pocahontas",4,1,0.00285388127853881
"14628",56519,"Salem Electric Department","City of Salem - (VA)","16558","VA","Salem City",1.3,77,0.67615033368458
"14705",56545,"Seneca City of","City of Seneca - (SC)","16921","SC","Oconee",10,1794,2.04794520547945
"14712",56548,"Drexel Operations Center","North Carolina Mun Power Agny #1","13630","NC","Burke",2.2,21,0.108966376089664
"14713",56549,"Granite Falls Walmart","North Carolina Mun Power Agny #1","13630","NC","Caldwell",2.2,19,0.0985886259858863
"14717",56553,"Catawba River Pollution Control","City of Morganton - (NC)","12944","NC","Burke",1.3,4,0.0351246926589392
"14722",56556,"PPS Power Plant No 1","Paducah Power System","55772","KY","McCracken",120,43932,4.17922374429224
"14764",56597,"Elm Street Substation Generators","City of Farmington - (MO)","6205","MO","St Francois",8,19,0.0271118721461187
"14768",56598,"Walton Street Substation","City of Farmington - (MO)","6205","MO","St Francois",6,5,0.00951293759512938
"14771",56599,"Jefferson Street Substation","City of Farmington - (MO)","6205","MO","St Francois",6,0,0
"14774",56600,"Overall Road Station","City of Farmington - (MO)","6205","MO","St Francois",8,24,0.0342465753424658
"14781",56604,"Hardin County Peaking Facility","East Texas Electric Coop, Inc","39347","TX","Hardin",173,45942,3.03151476759838
"14809",56629,"Waterbury Generation","Engie North America","56201","CT","New Haven",96,18246,2.16966324200913
"14817",56639,"Midway Peaking LLC","Calpeak Operating Services, LLC","59527","CA","Fresno",139.8,49354,4.03005598343361
"14851",56674,"Winchester Power Park","Lower Colorado River Authority","11269","TX","Fayette",242,38309,1.80709649420733
"15156",56690,"Pine Grove","Industrial Power Generating Company LLC","55938","PA","Schuylkill",5.4,951,2.01040081177067
"15174",56692,"Rockville 1 & 2","Industrial Power Generating Company LLC","55938","VA","Goochland",10.8,619,0.654278707931676
"15210",56693,"Virginia Beach","Industrial Power Generating Company LLC","55938","VA","Virginia Beach City",10.8,1489,1.57386267546085
"15277",56750,"Jeffers Wind 20 LLC","NRG Energy Gas & Wind Holdings Inc","59883","MN","Cottonwood",50,12640,2.88584474885845
"15279",56752,"Mountain Wind Power LLC","NRG Energy Gas & Wind Holdings Inc","59883","WY","Uinta",61,4326,0.809566584325174
"15280",56753,"Mountain Wind Power II LLC","NRG Energy Gas & Wind Holdings Inc","59883","WY","Uinta",80,5674,0.809646118721461
"15522",56899,"IRC Generator Facility","Garkane Energy Coop, Inc","6957","AZ","Coconino",3,6,0.0228310502283105
"15543",56914,"Orange Grove Peaking Facility","Orange Grove Energy LP","56127","CA","San Diego",118,33879,3.27751335035988
"15563",56932,"Biotech LS 0836","Washington State University","22040","WA","Whitman",1,0,0
"15572",56937,"Fairbanks Morse Engine","Fairbanks Morse Engine","56175","WI","Rock",1.5,57,0.4337899543379
"15588",56948,"Coolidge Generation Station","Coolidge Power LLC","56218","AZ","Pinal",726,155334,2.44245065851542
"15651",56978,"Sears Hydroelectric Plant","City of Rock Island","56268","IL","Rock Island",1.4,229,1.86725375081539
"15678",56995,"Georgetown LFGTE","South Carolina Public Service Authority","17543","SC","Georgetown",1.1,472,4.89829804898298
"15679",56996,"Solar Photovoltaic Project #02","Southern California Edison Co","17609","CA","San Bernardino",1,365,4.16666666666667
"15692",57001,"El Cajon Energy Center","El Cajon Energy LLC","56275","CA","San Diego",49.9,16736,3.82866188999003
"15788",57034,"Willmar Municipal East Substation","Willmar Municipal Utilities","20737","MN","Kandiyohi",6,83,0.157914764079148
"15791",57035,"Willmar Municipal SW Substation","Willmar Municipal Utilities","20737","MN","Kandiyohi",6,76,0.144596651445967
"15822",57053,"Alakanuk","Alaska Village Elec Coop, Inc","221","AK","Wade Hampton",0.8,0,0
"15867",57068,"GenConn Middletown LLC","GenConn Middletown LLC","56354","CT","Middlesex",242,3162,0.149156571946111
"15875",57070,"GenConn Devon LLC","GenConn Devon LLC","56352","CT","New Haven",242,10008,0.472093286539115
"15884",57076,"South Columbus Water Resource Facility","Columbus Water Works","56367","GA","Muscogee",3.6,0,0
"15909",57103,"Newark America Mill","Newark America","56406","MA","Worcester",6.3,0,0
"16017",57196,"High Point, POLO","North Carolina Mun Power Agny #1","13630","NC","Guilford",1.8,46,0.291730086250634
"16032",57207,"Thomson Reuters Data Center Bldg ES101","Thomson Corp","18981","MN","Dakota",1.2,19,0.180745814307458
"16033",57208,"Thomson Reuters Data Center Bldg H","Thomson Corp","18981","MN","Dakota",8,97,0.138413242009132
"16095",57230,"Solar Photovoltaic Project #16","Southern California Edison Co","17609","CA","San Bernardino",1.5,356,2.70928462709285
"16165",57259,"Lubbock Wind Ranch","Lubbock Wind LLC","56629","TX","Lubbock",7.5,0,0
"16171",57263,"Little Pringle I Wind Farm","DeWind Co.","56627","TX","Hutchinson",10,0,0
"16172",57264,"Little Pringle II Wind Farm","DeWind Co.","56627","TX","Hutchinson",10,0,0
"16174",57267,"Marsh Landing Generating Station","Marsh Landing LLC","56635","CA","Contra Costa",828,219407,3.0249349259921
"16231",57309,"Pacific Cruise Ship Terminals Berth 93","Los Angeles Department of Water & Power","11208","CA","Los Angeles",1.1,26,0.269821502698215
"16327",57385,"Community Wind North LLC","NRG Energy Gas & Wind Holdings Inc","59883","MN","Lincoln",30,5936,2.25875190258752
"16375",57419,"RPI Fuel Cell LLC","RP1 Fuel Cell LLC","56748","CA","San Bernardino",3,0,0
"16376",57420,"UTS SJ1 LLC","UTS SJ1 LLC","56749","CA","Santa Clara",1.5,0,0
"16465",57470,"Marlboro Mill","Domtar Paper Company Bennettsville","56788","SC","Marlboro",51.4,0,0
"16511",57505,"Monroe Generating Station","North Carolina Mun Power Agny #1","13630","NC","Union",30,5138,1.95509893455099
"16522",57516,"KODE Novus I","DeWind Co.","56627","OK","Texas",80,8605,1.22788242009132
"16523",57517,"DeWind Frisco","DeWind Co.","56627","TX","Hansford",20,0,0
"16557",57547,"Winona County Wind LLC","Winona County Wind LLC","56874","MN","Winona",1.5,0,0
"16563",57555,"Pio Pico Energy Center","Pio Pico Energy Center LLC","56895","CA","San Diego",395.4,150057,4.33226973205563
"16617",57597,"Cana Gas Processing Plant","EnLink Midstream Services, LLC","59366","OK","Canadian",7.5,1026,1.56164383561644
"16620",57598,"Bridge Street 1 & 2","Connecticut Mun Elec Engy Coop","4180","CT","New London",5.2,507,1.11301369863014
"16622",57599,"Fort Hill 1, 2, 3 & 4","Connecticut Mun Elec Engy Coop","4180","CT","New London",10.4,915,1.00434668071654
"16626",57600,"Fishers Island 1","Connecticut Mun Elec Engy Coop","4180","NY","Suffolk",2.6,168,0.737618545837724
"16627",57601,"Gary Court 1 & 2","Connecticut Mun Elec Engy Coop","4180","CT","New London",5.2,465,1.02081138040042
"16629",57602,"Jewett City 1","Connecticut Mun Elec Engy Coop","4180","CT","New London",2.6,243,1.06691253951528
"16630",57603,"LNG 1 & 2","Connecticut Mun Elec Engy Coop","4180","CT","New London",5.2,548,1.20302072356867
"16632",57604,"Lebanon Pines 1 & 2","Connecticut Mun Elec Engy Coop","4180","CT","New London",5.2,504,1.10642781875659
"16634",57605,"Water Treatment 1 & 2","Connecticut Mun Elec Engy Coop","4180","CT","New London",5.2,551,1.20960660344222
"16636",57606,"Eastside WWTP","City Of High Point","56934","NC","Guilford",5.4,228,0.481988838153222
"16639",57607,"Ward WTP","City Of High Point","56934","NC","Guilford",2,68,0.388127853881279
